wfo,utc_issue,utc_expire,utc_prodissue,utc_init_expire,phenomena,gtype,significance,eventid,status,ugc,area2d,utc_updated,hvtec_nwsli,hvtec_severity,hvtec_cause,hvtec_record,is_emergency,utc_polygon_begin,utc_polygon_end,windtag,hailtag,tornadotag,damagetag,product_id,fcster
MOB,2024-12-29 06:13,2024-12-29 07:15,2024-12-29 06:13,202412290715,SV,P,W,127,NEW,,1934.3010808164431,2024-12-29 06:13,,,,,False,2024-12-29 06:13,2024-12-29 07:15,60.0,0.75,POSSIBLE,,202412290613-KMOB-WUUS54-SVRMOB,Black
TAE,2024-06-25 11:46,2024-06-25 12:45,2024-06-25 11:46,202406251245,MA,P,W,124,NEW,,557.9536686353216,2024-06-25 11:46,,,,,False,2024-06-25 11:46,2024-06-25 12:45,34.0,0.0,,,202406251146-KTAE-WHUS52-SMWTAE,97-OLIVER
MFL,2024-06-12 18:00,2024-06-12 20:00,2024-06-12 18:00,202406122000,FA,P,Y,54,NEW,,1273.3643440449378,2024-06-12 18:00,00000,N,ER,OO,False,2024-06-12 18:00,2024-06-12 19:06,,,,,202406121800-KMFL-WGUS82-FLSMFL,Hadi
TBW,2024-06-12 11:46,2024-06-12 14:45,2024-06-12 11:46,202406121445,FA,P,Y,8,NEW,,798.3967023092675,2024-06-12 11:46,00000,N,ER,OO,False,2024-06-12 11:46,2024-06-12 14:45,,,,,202406121146-KTBW-WGUS82-FLSTBW,TBW
TBW,2024-08-22 12:38,2024-08-22 15:45,2024-08-22 12:38,202408221545,FA,P,Y,65,NEW,,1172.5625332609013,2024-08-22 12:38,00000,N,ER,OO,False,2024-08-22 12:38,2024-08-22 15:45,,,,,202408221238-KTBW-WGUS82-FLSTBW,TBW
JAX,2024-05-10 12:44,2024-05-10 13:15,2024-05-10 12:44,202405101315,SV,P,W,113,NEW,,9376.151903026275,2024-05-10 12:44,,,,,False,2024-05-10 12:44,2024-05-10 13:15,80.0,1.0,,DESTRUCTIVE,202405101244-KJAX-WUUS52-SVRJAX,NELSON
MFL,2024-10-06 13:20,2024-10-06 16:30,2024-10-06 13:20,202410061630,FA,P,Y,222,NEW,,395.0545831322592,2024-10-06 13:20,00000,N,ER,OO,False,2024-10-06 13:20,2024-10-06 16:30,,,,,202410061320-KMFL-WGUS82-FLSMFL,BAXTER
TAE,2024-02-12 18:29,2024-02-12 20:00,2024-02-12 18:29,202402122000,MA,P,W,24,NEW,,11695.311021081146,2024-02-12 18:29,,,,,False,2024-02-12 18:29,2024-02-12 19:28,34.0,0.0,,,202402121829-KTAE-WHUS52-SMWTAE,21-HANER
MFL,2024-08-06 17:52,2024-08-06 18:45,2024-08-06 17:52,202408061845,MA,P,W,354,NEW,,4404.368923911675,2024-08-06 17:52,,,,,False,2024-08-06 17:52,2024-08-06 18:45,40.0,0.0,,,202408061752-KMFL-WHUS52-SMWMFL,JS
MFL,2024-08-03 00:44,2024-08-03 01:30,2024-08-03 00:44,202408030130,MA,P,W,281,NEW,,2719.6887407711233,2024-08-03 00:44,,,,,False,2024-08-03 00:44,2024-08-03 01:30,40.0,0.0,,,202408030044-KMFL-WHUS52-SMWMFL,Fisher
KEY,2024-08-04 20:50,2024-08-04 21:15,2024-08-04 20:50,202408042115,SV,P,W,3,NEW,,535.8596156362112,2024-08-04 20:50,,,,,False,2024-08-04 20:50,2024-08-04 21:13,60.0,0.75,,,202408042050-KKEY-WUUS52-SVRKEY,JAM
TAE,2024-09-13 08:09,2024-09-13 09:45,2024-09-13 08:09,202409130945,MA,P,W,293,NEW,,874.3912446354628,2024-09-13 08:09,,,,,False,2024-09-13 08:09,2024-09-13 09:45,34.0,0.0,,,202409130809-KTAE-WHUS52-SMWTAE,42-DVD
MLB,2024-03-23 22:28,2024-03-23 23:30,2024-03-23 22:28,202403232330,MA,P,W,30,NEW,,1969.8017367143123,2024-03-23 22:28,,,,,False,2024-03-23 22:28,2024-03-23 22:33,34.0,0.75,,,202403232228-KMLB-WHUS52-SMWMLB,Fehling
TBW,2024-01-16 20:16,2024-01-16 22:15,2024-01-16 20:16,202401162215,FA,P,Y,2,NEW,,346.65300136192394,2024-01-16 20:16,00000,N,ER,OO,False,2024-01-16 20:16,2024-01-16 22:15,,,,,202401162016-KTBW-WGUS82-FLSTBW,TBW
TAE,2024-06-16 23:06,2024-06-17 01:00,2024-06-16 23:06,202406170100,MA,P,W,120,NEW,,2346.275986541556,2024-06-16 23:06,,,,,False,2024-06-16 23:06,2024-06-17 01:00,34.0,0.0,,,202406162306-KTAE-WHUS52-SMWTAE,42-DVD
MFL,2024-08-03 23:42,2024-08-04 01:15,2024-08-03 23:42,202408040115,FA,P,Y,122,NEW,,916.0240831494516,2024-08-03 23:42,00000,N,ER,OO,False,2024-08-03 23:42,2024-08-04 01:15,,,,,202408032342-KMFL-WGUS82-FLSMFL,BAXTER
TAE,2024-04-11 07:30,2024-04-11 09:51,2024-04-11 07:30,202404111030,FF,P,W,22,NEW,,1097.2243651769388,2024-04-11 07:30,00000,0,ER,OO,True,2024-04-11 07:30,2024-04-11 09:51,,,,CATASTROPHIC,202404110730-KTAE-WGUS52-FFWTAE,42-DVD
TAE,2024-05-18 13:54,2024-05-18 14:45,2024-05-18 13:54,202405181445,SV,P,W,131,NEW,,1414.6487155762172,2024-05-18 13:54,,,,,False,2024-05-18 13:54,2024-05-18 14:45,60.0,0.75,,,202405181354-KTAE-WUUS52-SVRTAE,25-CAMP
JAX,2024-07-02 19:20,2024-07-02 21:15,2024-07-02 19:20,202407022115,FA,P,Y,72,NEW,,398.4547630775167,2024-07-02 19:20,00000,N,ER,OO,False,2024-07-02 19:20,2024-07-02 21:15,,,,,202407021920-KJAX-WGUS82-FLSJAX,HESS
TAE,2024-09-12 07:51,2024-09-12 10:45,2024-09-12 07:51,202409121045,MA,P,W,280,NEW,,8081.332174030717,2024-09-12 07:51,,,,,False,2024-09-12 07:51,2024-09-12 10:45,34.0,0.0,,,202409120751-KTAE-WHUS52-SMWTAE,42-DVD
TAE,2024-09-25 20:56,2024-09-26 00:00,2024-09-25 20:56,202409260000,FF,P,W,96,NEW,,420.0008985607816,2024-09-25 20:56,00000,0,ER,OO,False,2024-09-25 20:56,2024-09-26 00:00,,,,,202409252056-KTAE-WGUS52-FFWTAE,IG3
TBW,2024-06-25 03:15,2024-06-25 05:00,2024-06-25 03:15,202406250500,FA,P,Y,22,NEW,,422.21422368663974,2024-06-25 03:15,00000,N,ER,OO,False,2024-06-25 03:15,2024-06-25 05:00,,,,,202406250315-KTBW-WGUS82-FLSTBW,TBW
MOB,2024-06-30 17:33,2024-06-30 19:00,2024-06-30 17:33,202406301900,MA,P,W,110,NEW,,6161.8948482833075,2024-06-30 17:33,,,,,False,2024-06-30 17:33,2024-06-30 19:00,34.0,0.0,,,202406301733-KMOB-WHUS54-SMWMOB,
MOB,2024-12-29 06:26,2024-12-29 09:30,2024-12-29 06:26,202412290930,FA,P,Y,111,NEW,,2454.3471213948346,2024-12-29 06:26,00000,N,ER,OO,False,2024-12-29 06:26,2024-12-29 09:30,,,,,202412290626-KMOB-WGUS84-FLSMOB,
MLB,2024-10-09 14:41,2024-10-09 16:15,2024-10-09 14:41,202410091615,FA,P,W,10,NEW,,3052.1081487928427,2024-10-09 14:41,00000,0,ER,OO,False,2024-10-09 14:41,2024-10-09 16:15,,,,,202410091441-KMLB-WGUS42-FLWMLB,Fehling
JAX,2024-05-15 07:01,2024-05-15 08:42,2024-05-15 07:01,202405151000,FA,P,Y,28,NEW,,3181.9326164860177,2024-05-15 07:01,00000,N,ER,OO,False,2024-05-15 07:01,2024-05-15 08:42,,,,,202405150701-KJAX-WGUS82-FLSJAX,DUBOIS
KEY,2024-08-30 07:01,2024-08-30 07:30,2024-08-30 07:01,202408300730,MA,P,W,369,NEW,,610.5527934267259,2024-08-30 07:01,,,,,False,2024-08-30 07:01,2024-08-30 07:04,34.0,0.0,,,202408300701-KKEY-WHUS52-SMWKEY,MJV
TBW,2024-06-13 18:11,2024-06-13 21:15,2024-06-13 18:11,202406132115,FA,P,Y,13,NEW,,1407.7712519998893,2024-06-13 18:11,00000,N,ER,OO,False,2024-06-13 18:11,2024-06-13 21:15,,,,,202406131811-KTBW-WGUS82-FLSTBW,TBW
MLB,2024-07-10 23:11,2024-07-11 00:15,2024-07-10 23:11,202407110015,MA,P,W,128,NEW,,1576.6822020938305,2024-07-10 23:11,,,,,False,2024-07-10 23:11,2024-07-11 00:15,34.0,0.0,,,202407102311-KMLB-WHUS52-SMWMLB,Law
MLB,2024-03-23 04:41,2024-03-23 05:45,2024-03-23 04:41,202403230545,MA,P,W,27,NEW,,8972.365053470668,2024-03-23 04:41,,,,,False,2024-03-23 04:41,2024-03-23 05:45,49.0,0.0,,,202403230441-KMLB-WHUS52-SMWMLB,Kelly
MLB,2024-01-10 01:14,2024-01-10 04:15,2024-01-10 01:14,202401100415,MA,P,W,5,NEW,,13708.685592167887,2024-01-10 01:14,,,,,False,2024-01-10 01:14,2024-01-10 02:37,49.0,0.0,,,202401100114-KMLB-WHUS52-SMWMLB,Tollefsen
MLB,2024-08-03 21:57,2024-08-03 23:30,2024-08-03 21:57,202408032330,MA,P,W,138,NEW,,8351.343329616651,2024-08-03 21:57,,,,,False,2024-08-03 21:57,2024-08-03 23:30,34.0,0.0,,,202408032157-KMLB-WHUS52-SMWMLB,Kelly
JAX,2024-06-25 03:11,2024-06-25 05:15,2024-06-25 03:11,202406250515,FA,P,Y,41,NEW,,315.68749585780034,2024-06-25 03:11,00000,N,ER,OO,False,2024-06-25 03:11,2024-06-25 05:07,,,,,202406250311-KJAX-WGUS82-FLSJAX,NELSON
TBW,2024-07-23 21:25,2024-07-23 22:45,2024-07-23 21:25,202407232245,FA,P,Y,39,NEW,,275.1947455796747,2024-07-23 21:25,00000,N,ER,OO,False,2024-07-23 21:25,2024-07-23 22:45,,,,,202407232125-KTBW-WGUS82-FLSTBW,TBW
TBW,2024-07-26 21:11,2024-07-27 00:15,2024-07-26 21:11,202407270015,FA,P,Y,46,NEW,,393.80848099709556,2024-07-26 21:11,00000,N,ER,OO,False,2024-07-26 21:11,2024-07-27 00:15,,,,,202407262111-KTBW-WGUS82-FLSTBW,TBW
KEY,2024-06-11 23:19,2024-06-11 23:45,2024-06-11 23:19,202406112345,MA,P,W,189,NEW,,1262.4499826352226,2024-06-11 23:19,,,,,False,2024-06-11 23:19,2024-06-11 23:45,34.0,0.0,,,202406112319-KKEY-WHUS52-SMWKEY,CLR
JAX,2024-08-21 20:19,2024-08-21 21:15,2024-08-21 20:19,202408212115,FA,P,Y,225,NEW,,64.16968557642394,2024-08-21 20:19,00000,N,ER,OO,False,2024-08-21 20:19,2024-08-21 21:15,,,,,202408212019-KJAX-WGUS82-FLSJAX,CRUZ
JAX,2024-09-27 04:02,2024-09-27 05:07,2024-09-27 04:02,202409270530,EW,P,W,3,NEW,,1021.6563979225919,2024-09-27 04:02,,,,,False,2024-09-27 04:02,2024-09-27 05:07,,,,,202409270402-KJAX-WFUS52-EWWJAX,HRL
MLB,2024-03-06 07:58,2024-03-06 09:00,2024-03-06 07:58,202403060930,MA,P,W,20,NEW,,8557.679309842528,2024-03-06 07:58,,,,,False,2024-03-06 07:58,2024-03-06 09:00,49.0,0.0,,,202403060758-KMLB-WHUS52-SMWMLB,Haley
MOB,2024-04-30 19:30,2024-04-30 19:54,2024-04-30 19:30,202404302015,SV,P,W,49,NEW,,2018.1078013021122,2024-04-30 19:30,,,,,False,2024-04-30 19:30,2024-04-30 19:54,60.0,0.75,POSSIBLE,,202404301930-KMOB-WUUS54-SVRMOB,71-BUNKER
TAE,2024-08-19 02:29,2024-08-19 03:30,2024-08-19 02:29,202408190330,SV,P,W,215,NEW,,2841.274705111725,2024-08-19 02:29,,,,,False,2024-08-19 02:29,2024-08-19 02:56,60.0,0.75,,,202408190229-KTAE-WUUS52-SVRTAE,16-WORSTER
KEY,2024-05-20 13:16,2024-05-20 13:45,2024-05-20 13:16,202405201345,MA,P,W,148,NEW,,576.4799542004783,2024-05-20 13:16,,,,,False,2024-05-20 13:16,2024-05-20 13:41,34.0,0.75,,,202405201316-KKEY-WHUS52-SMWKEY,MJV
JAX,2024-08-24 03:31,2024-08-24 05:30,2024-08-24 03:31,202408240530,FA,P,W,43,NEW,,308.88386828317823,2024-08-24 03:31,00000,0,ER,OO,False,2024-08-24 03:31,2024-08-24 05:30,,,,,202408240331-KJAX-WGUS42-FLWJAX,HESS
TBW,2024-06-29 17:12,2024-06-29 18:15,2024-06-29 17:12,202406291815,MA,P,W,63,NEW,,1675.1879823504562,2024-06-29 17:12,,,,,False,2024-06-29 17:12,2024-06-29 18:15,34.0,0.0,,,202406291712-KTBW-WHUS52-SMWTBW,TBW
TBW,2024-05-14 15:53,2024-05-14 16:15,2024-05-14 15:53,202405141615,MA,P,W,50,NEW,,1963.7043102567343,2024-05-14 15:53,,,,,False,2024-05-14 15:53,2024-05-14 16:12,49.0,0.75,,,202405141553-KTBW-WHUS52-SMWTBW,TBW
MFL,2024-08-29 14:36,2024-08-29 15:15,2024-08-29 14:36,202408291515,MA,P,W,417,NEW,,994.39414222084,2024-08-29 14:36,,,,,False,2024-08-29 14:36,2024-08-29 14:55,34.0,0.0,,,202408291436-KMFL-WHUS52-SMWMFL,Hadi
MFL,2024-03-22 18:59,2024-03-22 19:30,2024-03-22 18:59,202403221930,MA,P,W,74,NEW,,1844.2892988404255,2024-03-22 18:59,,,,,False,2024-03-22 18:59,2024-03-22 19:30,34.0,0.75,,,202403221859-KMFL-WHUS52-SMWMFL,SB
JAX,2024-07-30 20:36,2024-07-30 22:30,2024-07-30 20:36,202407302230,FA,P,Y,188,NEW,,304.79194687421347,2024-07-30 20:36,00000,N,ER,OO,False,2024-07-30 20:36,2024-07-30 22:30,,,,,202407302036-KJAX-WGUS82-FLSJAX,23
MOB,2024-05-10 15:07,2024-05-10 16:30,2024-05-10 15:07,202405101630,MA,P,W,59,NEW,,5770.632226118762,2024-05-10 15:07,,,,,False,2024-05-10 15:07,2024-05-10 15:53,34.0,0.75,,,202405101507-KMOB-WHUS54-SMWMOB,JLH
MLB,2024-09-01 16:28,2024-09-01 17:30,2024-09-01 16:28,202409011730,MA,P,W,210,NEW,,4584.260643631129,2024-09-01 16:28,,,,,False,2024-09-01 16:28,2024-09-01 17:22,34.0,0.0,,,202409011628-KMLB-WHUS52-SMWMLB,Heil
MFL,2024-01-10 01:58,2024-01-10 02:15,2024-01-10 01:58,202401100215,MA,P,W,13,NEW,,631.2682509665171,2024-01-10 01:58,,,,,False,2024-01-10 01:58,2024-01-10 02:14,40.0,0.0,,,202401100158-KMFL-WHUS52-SMWMFL,Culver
JAX,2024-10-09 21:20,2024-10-10 03:15,2024-10-09 21:20,202410100315,FF,P,W,24,NEW,,1366.5686757597757,2024-10-09 21:20,00000,0,ER,OO,False,2024-10-09 21:20,2024-10-10 02:48,,,,,202410092120-KJAX-WGUS52-FFWJAX,NELSON
MFL,2024-06-11 22:51,2024-06-12 02:37,2024-06-11 22:51,202406120600,FA,P,Y,49,NEW,,5387.014517033751,2024-06-11 22:51,00000,N,ER,OO,False,2024-06-11 22:51,2024-06-12 01:16,,,,,202406112251-KMFL-WGUS82-FLSMFL,RAG
JAX,2024-04-11 12:40,2024-04-11 15:15,2024-04-11 12:40,202404111515,FA,P,Y,12,NEW,,2439.713622909815,2024-04-11 12:40,00000,N,ER,OO,False,2024-04-11 12:40,2024-04-11 15:15,,,,,202404111240-KJAX-WGUS82-FLSJAX,SANDRIK
KEY,2024-05-20 12:28,2024-05-20 13:15,2024-05-20 12:28,202405201315,MA,P,W,144,NEW,,1327.9320931155892,2024-05-20 12:28,,,,,False,2024-05-20 12:28,2024-05-20 13:15,34.0,0.75,,,202405201228-KKEY-WHUS52-SMWKEY,MJV
MFL,2024-10-07 19:10,2024-10-07 19:45,2024-10-07 19:10,202410071945,SV,P,W,85,NEW,,1635.09149587584,2024-10-07 19:10,,,,,False,2024-10-07 19:10,2024-10-07 19:29,60.0,0.75,,,202410071910-KMFL-WUUS52-SVRMFL,Baxter
MFL,2024-08-28 18:26,2024-08-28 19:19,2024-08-28 18:26,202408282030,FA,P,Y,154,NEW,,507.4555973199014,2024-08-28 18:26,00000,N,ER,OO,False,2024-08-28 18:26,2024-08-28 19:19,,,,,202408281826-KMFL-WGUS82-FLSMFL,NC
MFL,2024-08-04 16:03,2024-08-04 22:00,2024-08-04 16:03,202408042200,FF,P,W,16,NEW,,1534.4509970568324,2024-08-04 16:03,00000,0,ER,OO,False,2024-08-04 16:03,2024-08-04 17:33,,,,,202408041603-KMFL-WGUS52-FFWMFL,RAG
MFL,2024-10-09 14:32,2024-10-09 15:30,2024-10-09 14:32,202410091530,MA,P,W,517,NEW,,8843.913969883737,2024-10-09 14:32,,,,,False,2024-10-09 14:32,2024-10-09 15:30,34.0,0.0,,,202410091432-KMFL-WHUS52-SMWMFL,SB
TAE,2024-07-07 20:58,2024-07-07 23:00,2024-07-07 20:58,202407072300,FF,P,W,52,NEW,,130.6847444007902,2024-07-07 20:58,00000,0,ER,OO,False,2024-07-07 20:58,2024-07-07 21:48,,,,,202407072058-KTAE-WGUS52-FFWTAE,Haner
TBW,2024-05-13 23:14,2024-05-13 23:45,2024-05-13 23:14,202405132345,SV,P,W,24,NEW,,246.4923991377856,2024-05-13 23:14,,,,,False,2024-05-13 23:14,2024-05-13 23:28,60.0,1.0,,,202405132314-KTBW-WUUS52-SVRTBW,TBW
JAX,2024-09-12 21:57,2024-09-13 00:30,2024-09-12 21:57,202409130100,FA,P,Y,335,NEW,,747.6817365948449,2024-09-12 21:57,00000,N,ER,OO,False,2024-09-12 21:57,2024-09-13 00:30,,,,,202409122157-KJAX-WGUS82-FLSJAX,PK
TAE,2024-08-02 13:51,2024-08-02 15:15,2024-08-02 13:51,202408021515,FF,P,W,67,NEW,,620.3056839071869,2024-08-02 13:51,00000,0,ER,OO,False,2024-08-02 13:51,2024-08-02 15:15,,,,,202408021351-KTAE-WGUS52-FFWTAE,BS
TAE,2024-12-29 08:49,2024-12-29 11:45,2024-12-29 08:49,202412291145,MA,P,W,345,NEW,,4372.398801045412,2024-12-29 08:49,,,,,False,2024-12-29 08:49,2024-12-29 11:45,40.0,0.0,,,202412290849-KTAE-WHUS52-SMWTAE,42-DVD
MLB,2024-09-07 22:30,2024-09-08 00:00,2024-09-07 22:30,202409080000,MA,P,W,216,NEW,,3129.7114631354307,2024-09-07 22:30,,,,,False,2024-09-07 22:30,2024-09-08 00:00,40.0,0.0,,,202409072230-KMLB-WHUS52-SMWMLB,Sedlock
KEY,2024-02-05 13:26,2024-02-05 14:30,2024-02-05 13:26,202402051430,MA,P,W,29,NEW,,2191.660569650964,2024-02-05 13:26,,,,,False,2024-02-05 13:26,2024-02-05 14:02,50.0,0.75,,,202402051326-KKEY-WHUS52-SMWKEY,NB
MFL,2024-07-11 18:00,2024-07-11 18:30,2024-07-11 18:00,202407111830,MA,P,W,263,NEW,,236.91731051211204,2024-07-11 18:00,,,,,False,2024-07-11 18:00,2024-07-11 18:30,40.0,0.0,,,202407111800-KMFL-WHUS52-SMWMFL,Culver
TAE,2024-09-12 13:21,2024-09-12 16:15,2024-09-12 13:21,202409121615,MA,P,W,284,NEW,,13945.175821608675,2024-09-12 13:21,,,,,False,2024-09-12 13:21,2024-09-12 16:15,34.0,0.0,,,202409121321-KTAE-WHUS52-SMWTAE,11-MM
TAE,2024-08-19 03:02,2024-08-19 04:30,2024-08-19 03:02,202408190430,SV,P,W,216,NEW,,2741.5375799109593,2024-08-19 03:02,,,,,False,2024-08-19 03:02,2024-08-19 03:30,70.0,0.75,,CONSIDERABLE,202408190302-KTAE-WUUS52-SVRTAE,42-DVD
JAX,2024-08-22 20:07,2024-08-22 23:15,2024-08-22 20:07,202408222315,FA,P,W,35,NEW,,153.90140073370367,2024-08-22 20:07,00000,0,ER,OO,False,2024-08-22 20:07,2024-08-22 23:06,,,,,202408222007-KJAX-WGUS42-FLWJAX,CRUZ
TAE,2024-05-13 16:57,2024-05-13 18:00,2024-05-13 16:57,202405131800,SV,P,W,108,NEW,,5537.956398429257,2024-05-13 16:57,,,,,False,2024-05-13 16:57,2024-05-13 17:21,70.0,0.75,POSSIBLE,CONSIDERABLE,202405131657-KTAE-WUUS52-SVRTAE,16-WORSTER
JAX,2024-05-04 18:22,2024-05-04 20:15,2024-05-04 18:22,202405042015,FA,P,Y,14,NEW,,321.2104460842923,2024-05-04 18:22,00000,N,ER,OO,False,2024-05-04 18:22,2024-05-04 20:15,,,,,202405041822-KJAX-WGUS82-FLSJAX,ENYEDI
TBW,2024-02-04 12:49,2024-02-04 13:45,2024-02-04 12:49,202402041345,MA,P,W,13,NEW,,27256.798566538357,2024-02-04 12:49,,,,,False,2024-02-04 12:49,2024-02-04 13:45,40.0,0.0,,,202402041249-KTBW-WHUS52-SMWTBW,TBW
MLB,2024-06-12 12:46,2024-06-12 15:45,2024-06-12 12:46,202406121545,FA,P,Y,12,NEW,,3707.9020515382867,2024-06-12 12:46,00000,N,ER,OO,False,2024-06-12 12:46,2024-06-12 15:35,,,,,202406121246-KMLB-WGUS82-FLSMLB,KF
JAX,2024-05-15 06:18,2024-05-15 08:41,2024-05-15 06:18,202405150930,FA,P,Y,27,NEW,,2434.341823423076,2024-05-15 06:18,00000,N,ER,OO,False,2024-05-15 06:18,2024-05-15 08:41,,,,,202405150618-KJAX-WGUS82-FLSJAX,HESS
MFL,2024-07-15 20:46,2024-07-15 21:44,2024-07-15 20:46,202407152245,MA,P,W,269,NEW,,1144.3563392675974,2024-07-15 20:46,,,,,False,2024-07-15 20:46,2024-07-15 21:44,34.0,0.75,,,202407152046-KMFL-WHUS52-SMWMFL,Baxter
MFL,2024-05-13 23:57,2024-05-14 01:00,2024-05-13 23:57,202405140100,MA,P,W,127,NEW,,786.8988434486761,2024-05-13 23:57,,,,,False,2024-05-13 23:57,2024-05-14 01:00,34.0,0.75,,,202405132357-KMFL-WHUS52-SMWMFL,NC
MFL,2024-08-28 20:08,2024-08-28 21:15,2024-08-28 20:08,202408282115,MA,P,W,416,NEW,,838.9391419057171,2024-08-28 20:08,,,,,False,2024-08-28 20:08,2024-08-28 21:15,34.0,0.0,,,202408282008-KMFL-WHUS52-SMWMFL,NC
MLB,2024-10-09 19:35,2024-10-09 20:15,2024-10-09 19:35,202410092015,TO,P,W,44,NEW,,1033.784077113273,2024-10-09 19:35,,,,,False,2024-10-09 19:35,2024-10-09 20:15,,0.0,RADAR INDICATED,,202410091935-KMLB-WFUS52-TORMLB,Fehling
KEY,2024-08-06 07:53,2024-08-06 08:30,2024-08-06 07:53,202408060830,MA,P,W,290,NEW,,644.7289587625693,2024-08-06 07:53,,,,,False,2024-08-06 07:53,2024-08-06 08:25,34.0,0.0,,,202408060753-KKEY-WHUS52-SMWKEY,AP
MFL,2024-08-03 23:17,2024-08-04 00:15,2024-08-03 23:17,202408040015,MA,P,W,310,NEW,,11145.77489730363,2024-08-03 23:17,,,,,False,2024-08-03 23:17,2024-08-04 00:15,34.0,0.0,,,202408032317-KMFL-WHUS52-SMWMFL,Hadi
MFL,2024-02-04 16:46,2024-02-04 17:45,2024-02-04 16:46,202402041745,MA,P,W,32,NEW,,15220.47566298814,2024-02-04 16:46,,,,,False,2024-02-04 16:46,2024-02-04 17:45,50.0,0.0,,,202402041646-KMFL-WHUS52-SMWMFL,WR
JAX,2024-08-23 21:07,2024-08-24 00:15,2024-08-23 21:07,202408240015,FA,P,Y,240,NEW,,303.37797999787745,2024-08-23 21:07,00000,N,ER,OO,False,2024-08-23 21:07,2024-08-24 00:15,,,,,202408232107-KJAX-WGUS82-FLSJAX,23
TAE,2024-09-13 18:51,2024-09-13 22:00,2024-09-13 18:51,202409132200,FF,P,W,80,NEW,,2490.0145836139873,2024-09-13 18:51,00000,0,ER,OO,False,2024-09-13 18:51,2024-09-13 22:00,,,,,202409131851-KTAE-WGUS52-FFWTAE,JCW
MOB,2024-01-27 14:04,2024-01-27 16:00,2024-01-27 14:04,202401271600,FA,P,Y,7,NEW,,2171.2224584171663,2024-01-27 14:04,00000,N,ER,OO,False,2024-01-27 14:04,2024-01-27 16:00,,,,,202401271404-KMOB-WGUS84-FLSMOB,
KEY,2024-06-30 12:19,2024-06-30 13:00,2024-06-30 12:19,202406301300,MA,P,W,250,NEW,,1099.255450474969,2024-06-30 12:19,,,,,False,2024-06-30 12:19,2024-06-30 12:45,34.0,0.0,,,202406301219-KKEY-WHUS52-SMWKEY,BT
TAE,2024-06-16 12:49,2024-06-16 13:30,2024-06-16 12:49,202406161330,MA,P,W,117,NEW,,3314.1583491372776,2024-06-16 12:49,,,,,False,2024-06-16 12:49,2024-06-16 13:19,34.0,0.0,,,202406161249-KTAE-WHUS52-SMWTAE,80-GONZALEZ
TAE,2024-09-18 19:50,2024-09-18 21:45,2024-09-18 19:50,202409182145,FA,P,Y,225,NEW,,2112.1170653740014,2024-09-18 19:50,00000,N,ER,OO,False,2024-09-18 19:50,2024-09-18 21:45,,,,,202409181950-KTAE-WGUS82-FLSTAE,IG3
TAE,2024-07-01 20:25,2024-07-01 20:54,2024-07-01 20:25,202407012230,FA,P,Y,78,NEW,,747.2729902746527,2024-07-01 20:25,00000,N,ER,OO,False,2024-07-01 20:25,2024-07-01 20:54,,,,,202407012025-KTAE-WGUS82-FLSTAE,42-DVD
MFL,2024-05-15 17:48,2024-05-15 18:15,2024-05-15 17:48,202405151815,SV,P,W,21,NEW,,465.9240924468654,2024-05-15 17:48,,,,,False,2024-05-15 17:48,2024-05-15 18:08,60.0,1.0,,,202405151748-KMFL-WUUS52-SVRMFL,CWC
TAE,2024-05-14 07:13,2024-05-14 10:15,2024-05-14 07:13,202405141015,MA,P,W,88,NEW,,17966.751383346174,2024-05-14 07:13,,,,,False,2024-05-14 07:13,2024-05-14 10:15,49.0,0.0,,,202405140713-KTAE-WHUS52-SMWTAE,42-DVD
JAX,2024-05-09 21:47,2024-05-09 23:15,2024-05-09 21:47,202405092315,MA,P,W,56,NEW,,7543.054986342822,2024-05-09 21:47,,,,,False,2024-05-09 21:47,2024-05-09 23:15,40.0,0.75,,,202405092147-KJAX-WHUS52-SMWJAX,ENYEDI
MOB,2024-05-10 09:05,2024-05-10 09:45,2024-05-10 09:05,202405100945,SV,P,W,61,NEW,,4940.95528022536,2024-05-10 09:05,,,,,False,2024-05-10 09:05,2024-05-10 09:27,70.0,0.75,POSSIBLE,CONSIDERABLE,202405100905-KMOB-WUUS54-SVRMOB,Black
TAE,2024-08-08 17:34,2024-08-09 17:30,2024-08-08 17:34,202408091730,FA,P,W,5,NEW,,425.42862789852717,2024-08-08 17:34,00000,0,MC,OO,False,2024-08-08 17:34,2024-08-09 16:38,,,,,202408081734-KTAE-WGUS42-FLWTAE,WD
TAE,2024-06-16 22:52,2024-06-16 23:30,2024-06-16 22:52,202406162330,SV,P,W,164,NEW,,1189.8774965287344,2024-06-16 22:52,,,,,False,2024-06-16 22:52,2024-06-16 23:18,60.0,0.75,,,202406162252-KTAE-WUUS52-SVRTAE,73-YOUNG
TAE,2024-09-13 12:45,2024-09-13 15:45,2024-09-13 12:45,202409131545,MA,P,W,298,NEW,,8392.03019105688,2024-09-13 12:45,,,,,False,2024-09-13 12:45,2024-09-13 14:04,34.0,0.0,,,202409131245-KTAE-WHUS52-SMWTAE,IG3
TAE,2024-09-26 01:20,2024-09-26 05:15,2024-09-26 01:20,202409260515,FF,P,W,100,NEW,,8554.656833957588,2024-09-26 01:20,00000,0,ER,OO,False,2024-09-26 01:20,2024-09-26 05:15,,,,,202409260120-KTAE-WGUS52-FFWTAE,42-DVD
